Category,Agent_Rating,Weather,Distance_km,Agent_Age,Order_Time,Traffic,Vehicle,Pickup_Time,Order_Date,Drop_Longitude,Drop_Latitude,Store_Longitude,Store_Latitude,Delivery_Time
2,4.8,1,13.993565880995884,26,130,1,0,145,39,77.041736,11.096686,76.951736,11.006686,180
9,4.8,4,7.746015099592234,21,167,2,0,187,24,80.314151,13.108616,80.264151,13.058616,75
12,4.8,2,9.329319541894728,35,125,1,1,141,38,77.036494,11.063669,76.976494,11.003669,125
4,5.0,3,13.561204009757525,31,108,3,0,121,19,85.406842,23.506792,85.316842,23.416792,180
2,4.7,3,13.806307264632856,26,149,1,0,166,41,78.527225,17.500371,78.437225,17.410371,130
14,4.8,1,20.14142046175901,26,101,3,0,113,21,80.379982,13.102793,80.249982,12.972793,160
3,4.7,1,1.5269203557838733,33,26,2,0,33,38,72.846191,19.1913,72.836191,19.1813,75
1,4.6,4,10.983241696284244,27,110,3,1,123,37,0.07,0.07,0.0,0.0,85
15,4.3,3,17.040701348760326,32,152,1,2,169,37,80.37147,13.154694,80.26147,13.044694,160
14,4.6,4,10.572153060832282,27,160,2,0,178,27,75.944765,22.802225,75.874765,22.732225,130
0,4.0,0,12.45905342164924,32,161,2,0,180,1,76.322981,10.046783,76.242981,9.966783,205
0,4.6,2,11.902746728492795,27,127,1,0,142,23,75.885704,26.994142,75.805704,26.914142,145
10,4.8,1,13.944429464869724,28,139,1,1,155,9,77.730625,13.069096,77.640625,12.979096,165
10,4.8,0,17.04281933058374,32,158,2,1,175,37,77.750489,13.09041,77.640489,12.98041,150
15,4.9,4,10.846813053923176,32,168,2,1,186,19,77.685797,13.004179,77.615797,12.934179,80
4,4.6,0,6.108472828203271,30,81,3,1,92,12,72.947385,19.160083,72.907385,19.120083,85
13,4.3,3,3.014138004074559,28,7,2,0,10,32,85.410464,23.41925,85.390464,23.39925,95
4,4.5,1,4.554109914568528,36,173,2,1,191,42,72.808059,21.18276,72.778059,21.15276,75
11,4.9,3,9.107888033560856,38,112,3,0,127,40,72.832697,21.209569,72.772697,21.149569,130
6,4.7,0,7.452184440070638,39,132,1,0,146,6,80.402677,26.523698,80.352677,26.473698,135
13,4.7,3,16.137185836620773,39,139,1,0,154,3,78.178022,30.471281,78.068022,30.361281,225
11,4.9,3,10.689320527996212,22,120,3,2,133,43,72.978493,19.191999,72.908493,19.121999,140
4,4.7,5,13.805228599411375,31,168,2,0,187,21,78.483391,17.530827,78.393391,17.440827,125
1,4.7,5,2226.813081454929,31,158,2,1,175,1,76.437589,10.133064,76.307589,-10.003064,125
7,4.8,1,10.625600819309252,29,163,2,1,182,13,72.848059,21.22276,72.778059,21.15276,105
13,5.0,3,10.737260597764378,27,121,3,1,135,9,78.445467,17.525894,78.375467,17.455894,95
13,4.6,2,7.786865612762704,24,171,2,1,189,2,76.326999,10.035497,76.276999,9.985497,55
13,4.6,2,3.0680253753420472,28,15,2,2,20,30,78.399347,17.470851,78.379347,17.450851,75
7,4.9,1,19.345162892567053,24,111,3,0,124,27,75.9323,26.976156,75.8023,26.846156,170
8,4.8,5,7.77451972836823,23,120,3,0,135,30,77.026268,11.051852,76.976268,11.001852,50
12,3.8,3,13.600324704855243,36,127,1,1,141,7,88.443273,22.643227,88.353273,22.553227,165
3,5.0,0,10.90134882819155,35,151,1,1,169,3,76.363136,10.061703,76.293136,9.991703,215
1,4.7,0,17.10255644983933,20,174,2,0,192,13,77.105017,11.131278,76.995017,11.021278,105
5,4.7,4,12.43888855192116,30,109,3,0,123,43,77.055525,11.083681,76.975525,11.003681,19
1,4.8,0,19.32163123564792,23,160,2,0,179,1,78.141608,27.290832,78.011608,27.160832,115
1,4.7,1,9.296553929181776,32,112,3,1,125,30,77.700709,13.039166,77.640709,12.979166,80
6,4.6,5,13.591608297249032,36,0,2,0,3,9,75.9834,22.83806,75.8934,22.74806,120
6,4.8,2,4.463232863056088,20,132,1,0,148,10,75.806649,26.986431,75.776649,26.956431,90
11,4.6,0,9.177049632235144,25,149,1,0,166,32,73.965101,18.603626,73.905101,18.543626,135
11,4.7,4,1.5419919010548766,22,20,2,1,24,0,73.924336,15.313897,73.914336,15.303897,95
14,4.6,1,16.611307423270418,25,172,2,2,191,33,76.012847,22.86004,75.902847,22.75004,110
11,5.0,0,16.455705057455766,22,105,3,0,119,3,81.949744,25.559659,81.839744,25.449659,155
0,4.9,5,3.054305578415364,26,20,2,0,25,24,72.928493,19.141999,72.908493,19.121999,85
3,5.0,2,8.927484839963503,38,134,1,0,149,42,75.812821,26.973726,75.75282,26.913726,235
6,4.3,0,16.365469292582933,32,103,3,0,115,33,75.907282,27.021927,75.797282,26.911927,190
9,4.7,0,13.739189928025109,27,131,1,0,145,29,72.952381,19.311315,72.862381,19.221315,220
9,4.3,1,12.098912595996772,26,153,1,0,171,37,73.244798,22.391358,73.164798,22.311358,165
10,4.5,2,13.80555316712384,21,162,2,1,181,35,78.498321,17.521668,78.408321,17.431668,55
7,4.9,2,4.5541509794301644,34,166,2,2,185,34,72.808666,21.179834,72.778666,21.149834,110
6,4.4,4,7.551064369580295,23,132,1,0,148,38,75.937522,22.811226,75.887522,22.761226,205
11,4.2,3,7.845173108613388,30,120,3,0,133,16,0.05,0.05,0.0,0.0,180
9,4.6,1,10.62569671696574,37,175,2,1,1,31,72.848666,21.219834,72.778666,21.149834,140
0,4.7,5,10.472294420860004,22,137,1,2,154,1,81.929682,25.527116,81.859682,25.457116,135
5,4.4,0,19.85703068063584,33,168,2,0,187,25,72.955203,19.124049,72.825203,18.994049,37
3,5.0,4,19.340932603768994,29,148,1,0,164,13,75.923007,27.03294,75.793007,26.90294,100
3,4.8,1,4.533948597415746,33,122,1,0,138,0,88.430467,22.5791,88.400467,22.5491,160
8,4.6,2,5.961444229684625,20,58,0,0,68,0,80.367797,26.532106,80.327797,26.492106,100
3,4.6,1,3.1028516424561308,36,33,2,0,40,18,76.674878,12.331072,76.654878,12.311072,145
7,4.6,2,13.944615768514558,36,167,2,0,186,41,77.686014,13.062161,77.596014,12.972161,110
0,4.6,4,19.88170999599432,24,106,3,0,118,25,74.035101,18.673626,73.905101,18.543626,60
3,4.5,3,1.557476299906727,33,15,2,1,21,6,76.303936,9.970846,76.293936,9.960846,100
6,4.6,0,1.5340993371342369,26,22,2,1,28,28,78.396744,17.443809,78.386744,17.433809,60
15,4.7,4,20.16650477947584,32,110,3,0,122,41,76.784878,12.441072,76.654878,12.311072,105
4,5.0,5,17.039971971806022,35,160,2,0,179,29,80.361865,13.176762,80.251865,13.066762,85
11,4.2,2,13.993210456583569,24,128,1,0,143,29,77.089594,11.112169,76.999594,11.022169,165
13,4.9,0,5.952421484014082,32,58,0,0,68,28,75.840689,26.92842,75.800689,26.88842,135
3,4.2,3,3.0146017669132554,37,22,2,0,27,36,85.346967,23.373783,85.326967,23.353783,170
4,4.6,0,6.041281890704115,23,57,0,1,66,12,75.934377,22.784648,75.894377,22.744648,115
6,4.9,4,9.414207472710387,21,149,1,0,166,4,0.06,0.06,0.0,0.0,85
0,4.6,1,9.10788522511244,27,174,2,0,192,8,72.832629,21.209669,72.772629,21.149669,80
4,4.7,3,10.579055023106156,30,139,1,0,155,1,88.436217,22.603662,88.366217,22.533662,180
12,4.4,3,13.740852946326266,39,147,1,0,163,37,72.924715,19.268321,72.834715,19.178321,170
15,4.8,5,7.55131351903882,34,123,1,1,139,26,75.93949,22.801234,75.88949,22.751234,130
7,4.8,5,9.32899599009658,30,152,1,0,170,30,77.067003,11.084839,77.007003,11.024839,140
8,4.6,4,13.561204009757525,23,119,3,1,132,37,85.406842,23.506792,85.316842,23.416792,80
9,5.0,1,10.572294774886384,24,159,2,0,177,41,75.954212,22.798163,75.884212,22.728163,110
13,4.5,1,12.081103812841386,28,104,3,0,117,11,75.967522,22.841226,75.887522,22.761226,195
7,4.8,4,1.5104773183409803,33,24,2,2,31,14,75.894212,22.738163,75.884212,22.728163,80
13,4.9,2,12.552275755914394,30,101,3,1,114,7,0.08,0.08,0.0,0.0,145
6,4.7,4,4.580298758903578,38,125,1,0,139,36,73.002281,19.237222,72.972281,19.207222,105
0,5.0,1,16.87307303517571,30,123,1,1,138,15,78.528213,17.540448,78.418213,17.430448,205
9,4.9,4,20.827428182142093,39,118,3,0,131,17,75.89282,27.053726,75.75282,26.913726,125
4,3.9,0,16.6946756040029,36,174,2,2,1,41,72.91859,21.295047,72.80859,21.185047,175
7,5.0,0,13.805626960611738,30,124,1,0,138,25,78.482621,17.519585,78.392621,17.429585,240
5,4.6,4,17.104221946598813,27,132,1,1,148,11,77.081082,11.07185,76.971082,10.96185,23
2,4.9,4,7.619057245891511,31,161,2,0,180,4,75.403942,19.924733,75.353942,19.874733,85
11,4.7,5,12.056961846383803,29,170,2,0,190,25,85.405447,23.439194,85.325447,23.359194,85
6,4.8,5,13.993203381310742,34,162,2,0,179,23,77.085667,11.112477,76.995667,11.022477,140
7,4.9,4,7.5360867661352575,32,117,3,1,132,18,85.374097,23.405164,85.324097,23.355164,120
15,4.7,3,10.571600405915428,28,141,1,0,156,31,75.9634,22.81806,75.8934,22.74806,140
10,4.1,1,12.213270282424675,32,118,3,2,132,25,73.052281,19.287222,72.972281,19.207222,165
7,4.8,1,13.713414579069822,32,134,1,0,149,3,75.462353,19.966994,75.372353,19.876994,215
14,4.9,0,12.438529701270443,29,163,2,0,182,35,77.075017,11.101278,76.995017,11.021278,105
11,4.9,4,1.5690347154047224,39,26,2,0,33,6,0.01,0.01,0.0,0.0,60
14,4.9,4,10.859198634087068,38,166,2,1,185,35,76.702278,12.395461,76.632278,12.325461,75
7,4.3,2,5.955207755766308,36,62,0,0,70,22,75.877333,26.806536,75.837333,26.766536,215
15,4.7,0,20.862118112121063,26,144,1,0,161,5,80.455042,26.619108,80.315042,26.479108,215
11,3.7,3,17.042964394208248,30,150,1,0,166,41,80.331898,13.085996,80.221898,12.975996,210
11,4.6,4,16.611017637184716,23,122,1,2,136,19,76.007429,22.863838,75.897429,22.753839,90
1,5.0,4,1.507299613990991,34,28,2,1,35,26,85.335347,23.369033,85.325347,23.359033,90
9,4.6,3,3.03604824068032,38,22,2,0,26,10,72.794209,21.180437,72.774209,21.160437,130
1,3.5,0,14.01587806846281,32,171,2,1,190,3,76.385211,10.078483,76.295211,9.988483,180
3,4.6,3,4.601979037855995,21,156,2,1,173,16,78.409347,17.480851,78.379347,17.450851,80
6,4.7,2,16.823768285553772,26,170,2,0,190,23,74.006485,18.646562,73.896485,18.536562,85
10,4.9,5,6.229150497453029,31,48,0,1,57,6,76.348258,10.067364,76.308258,10.027364,135
4,4.5,1,3.0358329337402403,32,18,2,0,23,24,72.834492,21.203434,72.814492,21.183434,110
15,5.0,4,9.16208823392492,37,171,2,1,190,24,72.873074,19.19114,72.813074,19.131141,70
5,4.3,1,10.738078032534036,31,141,1,1,157,39,78.477495,17.496228,78.407495,17.426228,36
15,3.9,2,13.944512755807567,34,114,3,1,129,19,80.311898,13.065996,80.221898,12.975996,175
1,4.9,1,9.142696223491392,26,141,1,0,156,6,75.406017,19.936219,75.346017,19.876219,160
14,4.8,1,1.5491795846983514,30,20,2,1,26,12,80.230672,13.096438,80.220672,13.086438,75
9,4.7,4,17.259376716936664,21,120,3,1,135,3,0.11,0.11,0.0,0.0,85
4,4.9,4,1.5125412443971376,38,15,2,1,19,40,73.168921,22.320237,73.158921,22.310237,80
15,5.0,5,19.63267330546414,27,130,1,1,145,11,76.016959,22.852634,75.886959,22.722634,75
14,4.6,3,12.214161102936735,22,112,3,0,127,9,72.916191,19.2613,72.836191,19.1813,115
3,4.6,5,19.44658179178909,28,166,2,0,186,5,81.964502,25.584648,81.834502,25.454648,75
7,4.6,2,3.1098408747490094,31,34,0,1,42,42,76.97295,11.030375,76.95295,11.010375,125
0,4.1,2,4.521130413569851,36,109,3,0,122,28,85.420464,23.42925,85.390464,23.39925,180
9,5.0,2,6.136198133072297,39,78,3,1,89,30,78.44035,17.471477,78.40035,17.431477,150
3,4.7,2,4.64849018953495,29,141,1,1,157,30,77.675748,13.000324,77.645748,12.970324,50
4,4.5,3,16.362659803036674,24,170,2,1,189,15,75.886649,27.066431,75.776649,26.956431,70
14,4.4,5,7.670525584116108,23,128,1,0,144,22,78.499654,17.46233,78.449654,17.41233,190
11,4.9,2,4.521861258383032,22,139,1,0,156,34,85.354253,23.381489,85.324253,23.351489,145
0,4.8,1,7.58952682565944,28,157,2,1,176,26,72.840489,21.220798,72.790489,21.170798,65
9,4.6,0,16.635116893700506,36,148,1,0,165,31,73.280283,22.42279,73.170283,22.31279,255
12,5.0,5,13.76536960043246,36,117,3,1,131,21,73.98852,18.62408,73.89852,18.53408,110
1,4.7,1,3.0982969038720354,31,17,2,0,22,12,80.239104,13.111809,80.219104,13.091809,145
11,4.6,1,6.040974316966551,29,53,0,0,61,16,75.932574,22.800072,75.892574,22.760072,100
2,4.6,5,4.707104052532131,38,115,3,0,129,4,0.03,0.03,0.0,0.0,140
10,4.9,4,3.109874956831217,31,39,0,2,45,34,76.996494,11.023669,76.976494,11.003669,105
15,4.1,5,17.259376716936664,36,103,3,0,115,11,0.11,0.11,0.0,0.0,235
2,4.2,0,10.84722728846222,34,147,1,0,165,39,77.7484,12.984264,77.6784,12.914264,200
10,5.0,4,1.554905431859371,34,15,2,1,20,42,77.005017,11.031278,76.995017,11.021278,90
8,4.5,4,3.138069407388937,30,7,2,0,10,4,0.02,0.02,0.0,0.0,135
4,4.7,0,12.142518774381282,37,165,2,1,183,17,72.884342,21.255104,72.804342,21.175104,135
13,4.8,5,17.044988256333504,36,162,2,0,179,17,77.7884,13.024264,77.6784,12.914264,100
13,5.0,4,1.4880947062703014,27,15,2,1,19,12,75.804592,26.915287,75.794592,26.905287,105
11,4.9,2,20.829460333322302,30,169,2,0,187,43,75.940689,27.02842,75.800689,26.88842,105
15,4.8,1,6.276138627413788,33,67,0,0,78,30,0.04,0.04,0.0,0.0,150
11,4.6,4,7.539210618774275,21,110,3,1,122,6,77.479989,23.282357,77.429989,23.232357,60
5,5.0,1,3.0682457244058714,38,35,0,0,41,10,78.469578,17.442819,78.449578,17.422819,29
0,4.8,1,7.746499375373773,21,153,1,0,170,14,80.224568,13.076279,80.174568,13.026279,130
11,4.7,1,3.109767295530947,35,23,2,0,28,34,77.027003,11.044839,77.007003,11.024839,105
6,4.9,1,16.576886807242534,30,125,1,0,139,23,85.44982,23.479746,85.33982,23.369746,260
6,4.8,5,19.94021940160752,20,110,3,1,123,33,78.516744,17.563809,78.386744,17.433809,75
12,4.9,1,12.552275755914394,28,104,3,0,118,3,0.08,0.08,0.0,0.0,170
7,4.7,5,6.219472715578527,29,64,0,1,73,8,76.980432,11.06091,76.940432,11.02091,140
14,4.8,2,7.619026840260442,34,150,1,2,167,4,75.390775,19.926106,75.340775,19.876106,125
10,4.7,3,1.4962461388237016,24,7,2,0,12,4,81.846167,25.459872,81.836167,25.449872,70
4,4.8,4,2.976159387613671,34,10,2,0,15,14,75.812934,26.922908,75.792934,26.902908,50
6,4.6,1,10.983241696284244,22,121,3,2,135,43,0.07,0.07,0.0,0.0,140
4,4.8,5,7.775027531729311,21,133,1,1,150,36,77.021082,11.01185,76.971082,10.96185,135
4,4.9,0,9.307969804594672,26,125,1,1,140,22,76.692278,12.385461,76.632278,12.325461,105
15,5.0,4,1.5690347154047224,38,14,2,0,19,6,0.01,0.01,0.0,0.0,110
9,4.7,5,20.397442775188328,38,112,3,0,125,43,0.13,0.13,0.0,0.0,245
13,4.6,0,20.82914789209149,31,164,2,0,182,41,75.946896,27.032312,75.806896,26.892312,200
7,4.8,1,6.095304391910164,31,46,0,0,55,4,75.404792,19.916428,75.364792,19.876428,190
1,4.9,1,20.397442775188328,34,124,1,0,139,29,0.13,0.13,0.0,0.0,200
3,4.7,0,7.7482872035100545,33,0,2,0,1,10,77.646791,12.956229,77.596791,12.906229,110
3,4.8,3,7.6701455587956096,32,123,1,0,138,18,78.458321,17.481668,78.408321,17.431668,125
9,4.9,1,2.9760751590737056,30,30,2,1,37,20,75.803013,26.930262,75.783013,26.910262,75
2,4.3,0,10.845889966900735,22,122,1,2,138,41,77.713685,13.048453,77.643685,12.978453,210
14,4.8,4,6.107424091719353,33,55,0,0,62,32,72.876191,19.2213,72.836191,19.1813,95
15,4.8,3,7.58994910771155,35,134,1,2,150,38,72.828059,21.20276,72.778059,21.15276,125
0,4.7,4,2.976159021144352,38,31,2,0,36,28,75.813007,26.92294,75.793007,26.90294,145
1,4.1,5,3.0994038390501144,25,33,2,0,38,10,77.616791,12.926229,77.596791,12.906229,90
15,4.6,2,12.410784184036803,20,146,1,1,162,13,76.745808,12.3885,76.665808,12.3085,115
0,4.8,2,1.5690347154047224,23,37,0,0,43,20,0.01,0.01,0.0,0.0,110
14,4.0,1,10.737869262532708,39,104,3,0,118,21,78.456744,17.503809,78.386744,17.433809,160
13,3.5,1,16.695271848483706,39,162,2,1,180,9,72.911953,21.283493,72.801953,21.173493,175
2,4.3,3,1.5106412690370932,38,16,2,0,21,18,75.876059,22.705207,75.866059,22.695207,120
4,4.7,1,4.664751297747165,30,167,2,0,186,42,76.981736,11.036686,76.951736,11.006686,115
12,4.8,0,10.271254480162488,32,145,1,0,162,7,78.124222,30.402735,78.054222,30.332735,230
1,4.8,0,9.142752467075166,24,142,1,2,157,6,75.428419,19.934103,75.368419,19.874103,105
4,4.8,2,1.554902837646469,31,37,0,1,45,30,77.008349,11.032298,76.998349,11.022298,145
13,4.3,4,16.79174975722801,30,123,1,0,138,25,72.951347,19.33384,72.841347,19.22384,185
8,4.8,0,13.745572504565809,29,145,1,0,163,17,72.923984,19.145831,72.833984,19.055831,180
13,4.9,4,1.5690347154047224,38,17,2,1,22,26,0.01,0.01,0.0,0.0,70
6,4.5,0,17.259376716936664,25,118,3,0,133,1,0.11,0.11,0.0,0.0,215
5,4.0,3,12.271866644290714,28,137,1,0,154,31,78.484423,17.508294,78.404423,17.428294,32
14,4.7,4,19.31899331891243,29,123,1,1,138,5,78.128092,27.325928,77.998092,27.195928,90
2,4.7,4,17.259376716936664,33,111,3,0,126,7,0.11,0.11,0.0,0.0,100
13,5.0,5,10.846831391713856,23,115,3,1,128,9,77.684293,13.003298,77.614293,12.933298,90
10,4.0,0,13.390419540255465,29,138,1,1,153,21,75.842821,27.003726,75.75282,26.913726,185
2,4.6,1,12.410204358275571,35,105,3,1,118,9,76.698203,12.414022,76.618203,12.334022,155
0,4.5,5,6.028971433810881,23,50,0,0,59,10,85.364097,23.395164,85.324097,23.355164,90
2,4.6,5,13.943159220432788,32,130,1,1,145,15,80.365235,13.116286,80.275235,13.026286,130
0,4.2,0,11.903799009959796,32,152,1,0,169,37,75.882083,26.971191,75.802083,26.891191,230
11,4.1,2,20.13706562234732,32,146,1,0,162,39,80.350672,13.216439,80.220672,13.086438,270
7,4.8,0,20.4897765929996,25,156,2,0,173,1,75.961817,31.033244,75.821817,30.893244,100
6,4.5,2,9.29577916000993,31,155,2,0,172,30,80.302439,13.082394,80.242439,13.022394,140
14,4.2,1,10.571127831273518,20,120,3,0,135,15,75.956362,22.831593,75.886362,22.761593,190
3,4.6,4,10.8595355556471,25,136,1,0,153,29,76.735808,12.3785,76.665808,12.3085,75
13,4.9,2,9.167371856167897,28,175,2,0,2,8,72.892585,18.987584,72.832585,18.927584,90
3,4.5,0,13.803724422616064,38,168,2,1,186,35,78.642111,17.573216,78.552111,17.483216,140
15,4.7,1,6.197822797658338,21,98,3,0,110,26,77.680625,13.019096,77.640625,12.979096,130
8,5.0,3,1.5514033908345948,38,37,0,1,43,18,76.636167,12.333994,76.626167,12.323994,165
8,4.8,2,13.56403730393161,31,164,2,1,182,17,85.414097,23.445164,85.324097,23.355164,90
2,4.1,5,3.059241752280784,27,3,2,0,6,28,73.916485,18.556562,73.896485,18.536562,110
4,4.6,4,9.204056600372631,29,113,3,0,127,16,78.468321,17.491668,78.408321,17.431668,110
8,4.2,5,10.901449533705309,37,100,3,2,114,3,76.346999,10.055497,76.276999,9.985497,190
10,4.8,4,17.259376716936664,35,153,1,0,170,17,0.11,0.11,0.0,0.0,130
6,4.8,0,6.028642462299419,36,61,0,0,71,42,85.367872,23.411292,85.327872,23.371292,130
6,4.9,0,3.102782976271217,23,32,2,0,37,22,76.650583,12.343194,76.630583,12.323194,105
1,4.9,0,12.214161102936735,32,119,3,0,132,19,72.916191,19.2613,72.836191,19.1813,185
13,5.0,4,4.64782413304398,34,111,3,0,126,36,80.29147,13.074694,80.26147,13.044694,95
8,4.8,0,4.464153158899913,34,166,2,0,186,36,75.822934,26.932908,75.792934,26.902908,120
5,4.8,1,9.063101192712567,21,103,3,1,115,20,75.926059,22.755207,75.866059,22.695207,14
14,4.8,4,4.463962781432896,38,169,2,1,189,40,75.782891,26.943987,75.752891,26.913987,65
9,4.4,1,20.397442775188328,30,124,1,1,138,5,0.13,0.13,0.0,0.0,200
3,5.0,2,12.271798836615678,39,102,3,1,116,21,78.498213,17.510448,78.418213,17.430448,110
11,4.2,0,20.141175515390483,24,115,3,1,130,27,77.770625,13.109096,77.640625,12.979096,175
5,4.6,4,7.845173108613388,36,124,1,0,140,8,0.05,0.05,0.0,0.0,24
8,4.7,5,4.463835175285589,24,107,3,0,119,20,75.823604,26.951411,75.793604,26.921411,85
14,4.4,1,20.03068198921516,38,113,3,1,127,5,73.88575,15.706683,73.75575,15.576683,215
15,5.0,4,1.5296302853760542,34,37,0,0,44,28,73.907902,18.549299,73.897902,18.539299,140
10,4.2,2,12.438508883723854,32,103,3,0,116,29,77.078349,11.102298,76.998349,11.022298,185
5,4.9,5,4.588089365807883,35,109,3,0,122,26,73.815901,18.623481,73.785901,18.593481,29
11,4.2,0,13.66119516852934,30,105,3,0,117,27,72.862629,21.239669,72.772629,21.149669,195
1,4.9,4,3.0683434690097675,29,13,2,0,17,26,78.457225,17.430371,78.437225,17.410371,105
15,4.8,4,12.552275755914394,25,107,3,1,121,21,0.08,0.08,0.0,0.0,55
10,4.9,5,10.625009378984018,27,114,3,2,128,17,72.860489,21.240798,72.790489,21.170798,120
4,4.8,1,6.118655404534047,31,68,0,0,78,26,73.882527,18.556216,73.842527,18.516216,150
13,4.0,0,6.136519522327368,26,77,0,0,87,38,78.369645,17.451028,78.329645,17.411028,170
10,4.5,4,19.73162368779601,27,164,2,1,183,9,72.902697,21.279569,72.772697,21.149569,130
12,4.7,4,19.659135828969667,37,119,3,1,134,31,73.294798,22.441358,73.164798,22.311358,95
15,4.2,3,7.61905097889762,38,113,3,0,126,6,75.372405,19.925016,75.322405,19.875016,180
12,4.8,3,1.510395231475433,35,35,0,1,43,22,75.904377,22.754648,75.894377,22.744648,135
10,4.1,2,11.903830116733705,33,115,3,0,128,41,75.886896,26.972313,75.806896,26.892312,205
7,4.5,1,13.944605804275888,31,138,1,0,153,11,77.698179,13.062532,77.608179,12.972532,265
11,4.6,2,3.1097872918366303,24,6,2,0,10,8,76.960432,11.04091,76.940432,11.02091,95
10,5.0,1,19.8506301435878,34,131,1,1,147,19,72.955451,19.2393,72.825451,19.1093,200
8,4.7,3,1.488108327112502,24,7,2,0,12,42,75.802934,26.912908,75.792934,26.902908,90
9,4.9,3,12.14209363668652,28,160,2,0,177,15,72.874115,21.266438,72.794115,21.186438,75
6,4.5,5,17.259376716936664,36,112,3,1,126,19,0.11,0.11,0.0,0.0,105
15,5.0,0,16.364870886396016,23,169,2,1,189,13,75.903604,27.031411,75.793604,26.921411,145
12,4.2,0,13.993119750006084,33,101,3,1,114,33,77.034652,11.116117,76.944652,11.026117,205
6,5.0,1,3.102778442315635,33,34,0,0,42,12,76.646167,12.343994,76.626167,12.323994,135
7,4.7,4,13.945492012958097,38,173,2,0,192,37,77.715999,13.029496,77.625999,12.939496,95
0,4.4,2,13.391515800864784,34,136,1,0,151,33,75.892083,26.981191,75.802083,26.891191,255
8,5.0,2,11.968278412708385,25,136,1,2,152,7,81.913167,25.533436,81.833167,25.453436,115
0,4.1,1,3.059427456049652,24,41,0,1,49,42,73.858429,18.53421,73.838429,18.51421,170
13,4.5,3,16.611581433524343,22,0,2,0,2,19,76.002471,22.855049,75.892471,22.745049,95
1,4.8,4,9.245826665693794,35,154,1,0,170,6,73.802294,15.6296,73.742294,15.5696,130
15,4.7,2,2.992432649096596,30,21,2,0,25,0,81.851681,25.470317,81.831681,25.450317,140
6,4.6,3,17.259376716936664,35,128,1,1,143,23,0.11,0.11,0.0,0.0,145
11,5.0,1,12.08993925037186,30,140,1,0,157,3,88.402337,22.618999,88.322337,22.538999,265
13,4.9,1,6.0409439766441295,24,90,3,1,103,12,75.926362,22.801593,75.886362,22.761593,90
4,4.4,1,16.455542749533564,38,106,3,0,119,1,81.951889,25.56235,81.841889,25.45235,165
